index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
106,"Sieben, Skylar",Arizona,Big 12,Long Jump,2019,FR-1,,,5.23,m,2019 Pac-12 Track & Field Championships,2019-05-04,,,1.6,Outdoor,https://www.tfrrs.org/results/61226/3842482/2019_Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
107,"Sieben, Skylar",Arizona,Big 12,Long Jump,2019,FR-1,,,5.26,m,2019 Pac-12 Track & Field Championships,2019-05-04,,,0.4,Outdoor,https://www.tfrrs.org/results/61226/3842482/2019_Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
108,"Bonds, Tiana",Arizona,Big 12,100H,2019,SR-4,,,13.44,seconds,NCAA Division I West Region Preliminary Rounds,2019-05-23,,,1.7,Outdoor,https://www.tfrrs.org/results/62651/3849074/NCAA_Division_I_West_Region_Preliminary_Rounds/100-Hurdles,TFRRS all_performances
109,"Meisberger, Shannon",Arizona,Big 12,400H,2019,SO-2,,,57.14,seconds,NCAA Division I West Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62651/3849058/NCAA_Division_I_West_Region_Preliminary_Rounds/400-Hurdles,TFRRS all_performances
110,"Meisberger, Shannon",Arizona,Big 12,400H,2019,SO-2,,,58.66,seconds,NCAA Division I West Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62651/3849058/NCAA_Division_I_West_Region_Preliminary_Rounds/400-Hurdles,TFRRS all_performances
111,"Pahlitzsch, Karolina",Arizona,Big 12,400H,2019,SR-4,,,57.23,seconds,NCAA Division I West Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62651/3849058/NCAA_Division_I_West_Region_Preliminary_Rounds/400-Hurdles,TFRRS all_performances
112,"Pahlitzsch, Karolina",Arizona,Big 12,400H,2019,SR-4,,,58.31,seconds,NCAA Division I West Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62651/3849058/NCAA_Division_I_West_Region_Preliminary_Rounds/400-Hurdles,TFRRS all_performances
113,"Sutton, April",Arizona,Big 12,400H,2019,JR-3,,,1:22.52,seconds,NCAA Division I West Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62651/3849058/NCAA_Division_I_West_Region_Preliminary_Rounds/400-Hurdles,TFRRS all_performances
114,"Gajda, Diana",Arizona,Big 12,400m,2019,SR-4,,,53.34,seconds,NCAA Division I West Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62651/3849073/NCAA_Division_I_West_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
115,"Gajda, Diana",Arizona,Big 12,400m,2019,SR-4,,,53.49,seconds,NCAA Division I West Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62651/3849073/NCAA_Division_I_West_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
116,"Waggoner, Tatum",Arizona,Big 12,400m,2019,SR-4,,,52.19,seconds,NCAA Division I West Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62651/3849073/NCAA_Division_I_West_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
117,"Waggoner, Tatum",Arizona,Big 12,400m,2019,SR-4,,,52.94,seconds,NCAA Division I West Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62651/3849073/NCAA_Division_I_West_Region_Preliminary_Rounds/400-Meters,TFRRS all_performances
118,"Meisberger, Shannon",Arizona,Big 12,400H,2019,SO-2,,,58.75,seconds,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,,Outdoor,https://www.tfrrs.org/results/62668/3850641/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
119,"Pahlitzsch, Karolina",Arizona,Big 12,400H,2019,SR-4,,,57.28,seconds,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,,Outdoor,https://www.tfrrs.org/results/62668/3850641/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
120,"Waggoner, Tatum",Arizona,Big 12,400m,2019,SR-4,,,53.59,seconds,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,,Outdoor,https://www.tfrrs.org/results/62668/3850664/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
121,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,5.24,m,UNLV Invitational and Sheila Tarr Multis,2019-03-14,,,1.0,Outdoor,https://www.tfrrs.org/results/57992/3681119/UNLV_Invitational_and_Sheila_Tarr_Multis/Long-Jump,TFRRS all_performances
122,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,5.35,m,UNLV Invitational and Sheila Tarr Multis,2019-03-14,,,1.7,Outdoor,https://www.tfrrs.org/results/57992/3681119/UNLV_Invitational_and_Sheila_Tarr_Multis/Long-Jump,TFRRS all_performances
123,"Shirley, Lindsay",BYU,Big 12,Long Jump,2019,JR-3,,,5.30,m,UNLV Invitational and Sheila Tarr Multis,2019-03-14,,,1.8,Outdoor,https://www.tfrrs.org/results/57992/3733393/UNLV_Invitational_and_Sheila_Tarr_Multis/Long-Jump,TFRRS all_performances
124,"Shirley, Lindsay",BYU,Big 12,Long Jump,2019,JR-3,,,5.31,m,UNLV Invitational and Sheila Tarr Multis,2019-03-14,,,2.0,Outdoor,https://www.tfrrs.org/results/57992/3733393/UNLV_Invitational_and_Sheila_Tarr_Multis/Long-Jump,TFRRS all_performances
125,"Burrup, Kaitlyn",BYU,Big 12,100H,2019,JR-3,,,14.75,seconds,2019 Willie Williams Classic College,2019-03-15,,,-2.8,Outdoor,https://www.tfrrs.org/results/59265/3679521/2019_Willie_Williams_Classic_College/100-Hurdles,TFRRS all_performances
126,"Burrup, Kaitlyn",BYU,Big 12,400H,2019,JR-3,,,1:00.26,seconds,2019 Willie Williams Classic College,2019-03-15,,,,Outdoor,https://www.tfrrs.org/results/59265/3679495/2019_Willie_Williams_Classic_College/400-Hurdles,TFRRS all_performances
127,"Critchfield, Nicole",BYU,Big 12,400m,2019,FR-1,,,1:02.11,seconds,2019 Willie Williams Classic College,2019-03-15,,,,Outdoor,https://www.tfrrs.org/results/59265/3679519/2019_Willie_Williams_Classic_College/400-Meters,TFRRS all_performances
128,"Quackenbush, Ellie",BYU,Big 12,400m,2019,JR-3,,,57.06,seconds,2019 Willie Williams Classic College,2019-03-15,,,,Outdoor,https://www.tfrrs.org/results/59265/3679519/2019_Willie_Williams_Classic_College/400-Meters,TFRRS all_performances
129,"Critchfield, Nicole",BYU,Big 12,Long Jump,2019,FR-1,,,4.62,m,2019 Willie Williams Classic College,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
130,"Critchfield, Nicole",BYU,Big 12,Long Jump,2019,FR-1,,,4.96,m,2019 Willie Williams Classic College,2019-03-15,,,0.3,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
131,"Gardner, Jaslyn",BYU,Big 12,Long Jump,2019,FR-1,,,5.19,m,2019 Willie Williams Classic College,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
132,"Gardner, Jaslyn",BYU,Big 12,Long Jump,2019,FR-1,,,5.21,m,2019 Willie Williams Classic College,2019-03-15,,,2.0,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
133,"Gardner, Jaslyn",BYU,Big 12,Long Jump,2019,FR-1,,,5.24,m,2019 Willie Williams Classic College,2019-03-15,,,1.6,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
134,"Shirley, Lindsay",BYU,Big 12,100H,2019,JR-3,,,14.48,seconds,41st Annual Aztec Open,2019-03-21,,,-0.6,Outdoor,https://www.tfrrs.org/results/58497/3701156/41st_Annual_Aztec_Open/100-Hurdles,TFRRS all_performances
135,"Critchfield, Nicole",BYU,Big 12,400m,2019,FR-1,,,59.92,seconds,41st Annual Aztec Open,2019-03-21,,,,Outdoor,https://www.tfrrs.org/results/58497/3701166/41st_Annual_Aztec_Open/400-Meters,TFRRS all_performances
136,"Rogers, Haley",BYU,Big 12,400m,2019,JR-3,,,56.97,seconds,41st Annual Aztec Open,2019-03-21,,,,Outdoor,https://www.tfrrs.org/results/58497/3701166/41st_Annual_Aztec_Open/400-Meters,TFRRS all_performances
137,"Critchfield, Nicole",BYU,Big 12,Long Jump,2019,FR-1,,,4.82,m,41st Annual Aztec Open,2019-03-21,,,1.9,Outdoor,https://www.tfrrs.org/results/58497/3701095/41st_Annual_Aztec_Open/Long-Jump,TFRRS all_performances
138,"Critchfield, Nicole",BYU,Big 12,Long Jump,2019,FR-1,,,4.91,m,41st Annual Aztec Open,2019-03-21,,,-0.5,Outdoor,https://www.tfrrs.org/results/58497/3701095/41st_Annual_Aztec_Open/Long-Jump,TFRRS all_performances
139,"Gardner, Jaslyn",BYU,Big 12,Long Jump,2019,FR-1,,,5.13,m,41st Annual Aztec Open,2019-03-21,,,0.4,Outdoor,https://www.tfrrs.org/results/58497/3701095/41st_Annual_Aztec_Open/Long-Jump,TFRRS all_performances
140,"Gardner, Jaslyn",BYU,Big 12,Long Jump,2019,FR-1,,,5.30,m,41st Annual Aztec Open,2019-03-21,,,1.5,Outdoor,https://www.tfrrs.org/results/58497/3701095/41st_Annual_Aztec_Open/Long-Jump,TFRRS all_performances
141,"Gardner, Jaslyn",BYU,Big 12,Long Jump,2019,FR-1,,,5.68,m,41st Annual Aztec Open,2019-03-21,,,1.6,Outdoor,https://www.tfrrs.org/results/58497/3701095/41st_Annual_Aztec_Open/Long-Jump,TFRRS all_performances
142,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,4.99,m,41st Annual Aztec Open,2019-03-21,,,1.3,Outdoor,https://www.tfrrs.org/results/58497/3701095/41st_Annual_Aztec_Open/Long-Jump,TFRRS all_performances
143,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,5.12,m,41st Annual Aztec Open,2019-03-21,,,1.1,Outdoor,https://www.tfrrs.org/results/58497/3701095/41st_Annual_Aztec_Open/Long-Jump,TFRRS all_performances
144,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,5.40,m,41st Annual Aztec Open,2019-03-21,,,1.5,Outdoor,https://www.tfrrs.org/results/58497/3701095/41st_Annual_Aztec_Open/Long-Jump,TFRRS all_performances
145,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,5.52,m,41st Annual Aztec Open,2019-03-21,,,1.6,Outdoor,https://www.tfrrs.org/results/58497/3701095/41st_Annual_Aztec_Open/Long-Jump,TFRRS all_performances
146,"Shirley, Lindsay",BYU,Big 12,100H,2019,JR-3,,,14.47,seconds,41st Annual Aztec Invitational,2019-03-22,,,0.4,Outdoor,https://www.tfrrs.org/results/58498/3701086/41st_Annual_Aztec_Invitational/100-Hurdles,TFRRS all_performances
147,"Critchfield, Nicole",BYU,Big 12,400m,2019,FR-1,,,1:00.01,seconds,41st Annual Aztec Invitational,2019-03-22,,,,Outdoor,https://www.tfrrs.org/results/58498/3701092/41st_Annual_Aztec_Invitational/400-Meters,TFRRS all_performances
148,"Burrup, Kaitlyn",BYU,Big 12,400H,2019,JR-3,,,1:00.26,seconds,2019 92nd Clyde Littlefield Texas Relays,2019-03-27,,,,Outdoor,https://www.tfrrs.org/results/59286/3721712/2019_92nd_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
149,"Porter, Brenna",BYU,Big 12,400H,2019,SR-4,,,58.65,seconds,2019 92nd Clyde Littlefield Texas Relays,2019-03-27,,,,Outdoor,https://www.tfrrs.org/results/59286/3721712/2019_92nd_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
150,"Porter, Brenna",BYU,Big 12,400H,2019,SR-4,,,58.77,seconds,2019 92nd Clyde Littlefield Texas Relays,2019-03-27,,,,Outdoor,https://www.tfrrs.org/results/59286/3721712/2019_92nd_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
151,"Neeley, Olivia",BYU,Big 12,100H,2019,FR-1,,,16.74,seconds,2019 UVU Collegiate Invitational,2019-03-29,,,+0.0,Outdoor,https://www.tfrrs.org/results/61144/3726488/2019_UVU_Collegiate_Invitational/100-Hurdles,TFRRS all_performances
152,"Critchfield, Nicole",BYU,Big 12,400m,2019,FR-1,,,1:01.56,seconds,2019 UVU Collegiate Invitational,2019-03-29,,,,Outdoor,https://www.tfrrs.org/results/61144/3716861/2019_UVU_Collegiate_Invitational/400-Meters,TFRRS all_performances
153,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,5.14,m,2019 UVU Collegiate Invitational,2019-03-29,,,1.9,Outdoor,https://www.tfrrs.org/results/61144/3726487/2019_UVU_Collegiate_Invitational/Long-Jump,TFRRS all_performances
154,"Neeley, Olivia",BYU,Big 12,Long Jump,2019,FR-1,,,4.32,m,2019 UVU Collegiate Invitational,2019-03-29,,,+0.0,Outdoor,https://www.tfrrs.org/results/61144/3726487/2019_UVU_Collegiate_Invitational/Long-Jump,TFRRS all_performances
155,"Burrup, Kaitlyn",BYU,Big 12,100H,2019,JR-3,,,14.30,seconds,40th Sun Angel Track Classic,2019-04-05,,,1.6,Outdoor,https://www.tfrrs.org/results/58689/3746748/40th_Sun_Angel_Track_Classic/100-Hurdles,TFRRS all_performances
156,"Shirley, Lindsay",BYU,Big 12,100H,2019,JR-3,,,14.79,seconds,40th Sun Angel Track Classic,2019-04-05,,,-1.4,Outdoor,https://www.tfrrs.org/results/58689/3746748/40th_Sun_Angel_Track_Classic/100-Hurdles,TFRRS all_performances
157,"Burrup, Kaitlyn",BYU,Big 12,400H,2019,JR-3,,,1:00.03,seconds,40th Sun Angel Track Classic,2019-04-05,,,,Outdoor,https://www.tfrrs.org/results/58689/3746698/40th_Sun_Angel_Track_Classic/400-Hurdles,TFRRS all_performances
158,"Porter, Brenna",BYU,Big 12,400H,2019,SR-4,,,59.05,seconds,40th Sun Angel Track Classic,2019-04-05,,,,Outdoor,https://www.tfrrs.org/results/58689/3746698/40th_Sun_Angel_Track_Classic/400-Hurdles,TFRRS all_performances
159,"Jensen, Brinn",BYU,Big 12,400m,2019,SO-2,,,55.87,seconds,40th Sun Angel Track Classic,2019-04-05,,,,Outdoor,https://www.tfrrs.org/results/58689/3746688/40th_Sun_Angel_Track_Classic/400-Meters,TFRRS all_performances
160,"Quackenbush, Ellie",BYU,Big 12,400m,2019,JR-3,,,56.80,seconds,40th Sun Angel Track Classic,2019-04-05,,,,Outdoor,https://www.tfrrs.org/results/58689/3746717/40th_Sun_Angel_Track_Classic/400-Meters,TFRRS all_performances
161,"Rawlinson, Lauren",BYU,Big 12,400m,2019,JR-3,,,56.30,seconds,40th Sun Angel Track Classic,2019-04-05,,,,Outdoor,https://www.tfrrs.org/results/58689/3746688/40th_Sun_Angel_Track_Classic/400-Meters,TFRRS all_performances
162,"Rogers, Haley",BYU,Big 12,400m,2019,JR-3,,,55.50,seconds,40th Sun Angel Track Classic,2019-04-05,,,,Outdoor,https://www.tfrrs.org/results/58689/3746688/40th_Sun_Angel_Track_Classic/400-Meters,TFRRS all_performances
163,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,4.76,m,40th Sun Angel Track Classic,2019-04-05,,,0.3,Outdoor,https://www.tfrrs.org/results/58689/3746649/40th_Sun_Angel_Track_Classic/Long-Jump,TFRRS all_performances
164,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,4.94,m,40th Sun Angel Track Classic,2019-04-05,,,0.3,Outdoor,https://www.tfrrs.org/results/58689/3746649/40th_Sun_Angel_Track_Classic/Long-Jump,TFRRS all_performances
165,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,5.02,m,40th Sun Angel Track Classic,2019-04-05,,,+0.0,Outdoor,https://www.tfrrs.org/results/58689/3746649/40th_Sun_Angel_Track_Classic/Long-Jump,TFRRS all_performances
166,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,5.04,m,40th Sun Angel Track Classic,2019-04-05,,,0.3,Outdoor,https://www.tfrrs.org/results/58689/3746649/40th_Sun_Angel_Track_Classic/Long-Jump,TFRRS all_performances
167,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,5.23,m,40th Sun Angel Track Classic,2019-04-05,,,0.2,Outdoor,https://www.tfrrs.org/results/58689/3746649/40th_Sun_Angel_Track_Classic/Long-Jump,TFRRS all_performances
168,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,5.37,m,40th Sun Angel Track Classic,2019-04-05,,,1.3,Outdoor,https://www.tfrrs.org/results/58689/3746649/40th_Sun_Angel_Track_Classic/Long-Jump,TFRRS all_performances
169,"Neeley, Olivia",BYU,Big 12,100H,2019,FR-1,,,16.43,seconds,Aggie Iinvitational,2019-04-12,,,-0.7,Outdoor,https://www.tfrrs.org/results/57500/3772882/Aggie_Iinvitational/100-Hurdles,TFRRS all_performances
170,"Shirley, Lindsay",BYU,Big 12,100H,2019,JR-3,,,14.12,seconds,Aggie Iinvitational,2019-04-12,,,0.4,Outdoor,https://www.tfrrs.org/results/57500/3772882/Aggie_Iinvitational/100-Hurdles,TFRRS all_performances
171,"Critchfield, Nicole",BYU,Big 12,400m,2019,FR-1,,,59.36,seconds,Aggie Iinvitational,2019-04-12,,,,Outdoor,https://www.tfrrs.org/results/57500/3772889/Aggie_Iinvitational/400-Meters,TFRRS all_performances
172,"Gardner, Jaslyn",BYU,Big 12,Long Jump,2019,FR-1,,,5.60,m,Aggie Iinvitational,2019-04-12,,,+0.0,Outdoor,https://www.tfrrs.org/results/57500/3772888/Aggie_Iinvitational/Long-Jump,TFRRS all_performances
173,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,4.98,m,Aggie Iinvitational,2019-04-12,,,0.8,Outdoor,https://www.tfrrs.org/results/57500/3772888/Aggie_Iinvitational/Long-Jump,TFRRS all_performances
174,"Neeley, Olivia",BYU,Big 12,Long Jump,2019,FR-1,,,4.30,m,Aggie Iinvitational,2019-04-12,,,-0.1,Outdoor,https://www.tfrrs.org/results/57500/3772888/Aggie_Iinvitational/Long-Jump,TFRRS all_performances
175,"Perry, Kayla",BYU,Big 12,Long Jump,2019,FR-1,,,5.16,m,Aggie Iinvitational,2019-04-12,,,-1.1,Outdoor,https://www.tfrrs.org/results/57500/3772888/Aggie_Iinvitational/Long-Jump,TFRRS all_performances
176,"Burrup, Kaitlyn",BYU,Big 12,100H,2019,JR-3,,,14.16,seconds,Mt. SAC Relays,2019-04-18,,,+0.0,Outdoor,https://www.tfrrs.org/results/62078/3792820/Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
177,"Burrup, Kaitlyn",BYU,Big 12,400H,2019,JR-3,,,1:00.24,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792796/Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
178,"Porter, Brenna",BYU,Big 12,400H,2019,SR-4,,,57.97,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792766/Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
179,"Critchfield, Nicole",BYU,Big 12,400m,2019,FR-1,,,1:00.22,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792802/Mt_SAC_Relays/400-Meters,TFRRS all_performances
180,"Jensen, Brinn",BYU,Big 12,400m,2019,SO-2,,,56.43,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792802/Mt_SAC_Relays/400-Meters,TFRRS all_performances
181,"Nealis, Hannah",BYU,Big 12,400m,2019,FR-1,,,56.07,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792802/Mt_SAC_Relays/400-Meters,TFRRS all_performances
182,"Quackenbush, Ellie",BYU,Big 12,400m,2019,JR-3,,,54.81,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792802/Mt_SAC_Relays/400-Meters,TFRRS all_performances
183,"Rawlinson, Lauren",BYU,Big 12,400m,2019,JR-3,,,56.03,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792802/Mt_SAC_Relays/400-Meters,TFRRS all_performances
184,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,4.81,m,Mt. SAC Relays,2019-04-18,,,+0.0,Outdoor,https://www.tfrrs.org/results/62078/3792830/Mt_SAC_Relays/Long-Jump,TFRRS all_performances
185,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,4.87,m,Mt. SAC Relays,2019-04-18,,,0.8,Outdoor,https://www.tfrrs.org/results/62078/3792830/Mt_SAC_Relays/Long-Jump,TFRRS all_performances
186,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,5.17,m,Mt. SAC Relays,2019-04-18,,,+0.0,Outdoor,https://www.tfrrs.org/results/62078/3792830/Mt_SAC_Relays/Long-Jump,TFRRS all_performances
187,"Perry, Kayla",BYU,Big 12,Long Jump,2019,FR-1,,,5.07,m,Mt. SAC Relays,2019-04-18,,,0.1,Outdoor,https://www.tfrrs.org/results/62078/3792830/Mt_SAC_Relays/Long-Jump,TFRRS all_performances
188,"Perry, Kayla",BYU,Big 12,Long Jump,2019,FR-1,,,5.09,m,Mt. SAC Relays,2019-04-18,,,+0.0,Outdoor,https://www.tfrrs.org/results/62078/3792830/Mt_SAC_Relays/Long-Jump,TFRRS all_performances
189,"Perry, Kayla",BYU,Big 12,Long Jump,2019,FR-1,,,5.29,m,Mt. SAC Relays,2019-04-18,,,+0.0,Outdoor,https://www.tfrrs.org/results/62078/3792830/Mt_SAC_Relays/Long-Jump,TFRRS all_performances
190,"Burrup, Kaitlyn",BYU,Big 12,100H,2019,JR-3,,,14.22,seconds,2019 BYU Robison Invitational,2019-04-25,,,1.7,Outdoor,https://www.tfrrs.org/results/62323/3812836/2019_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
191,"Burrup, Kaitlyn",BYU,Big 12,100H,2019,JR-3,,,14.26,seconds,2019 BYU Robison Invitational,2019-04-25,,,-0.4,Outdoor,https://www.tfrrs.org/results/62323/3819149/2019_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
192,"Neeley, Olivia",BYU,Big 12,100H,2019,FR-1,,,16.34,seconds,2019 BYU Robison Invitational,2019-04-25,,,-0.4,Outdoor,https://www.tfrrs.org/results/62323/3819149/2019_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
193,"Shirley, Lindsay",BYU,Big 12,100H,2019,JR-3,,,14.02,seconds,2019 BYU Robison Invitational,2019-04-25,,,1.7,Outdoor,https://www.tfrrs.org/results/62323/3812836/2019_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
194,"Shirley, Lindsay",BYU,Big 12,100H,2019,JR-3,,,14.37,seconds,2019 BYU Robison Invitational,2019-04-25,,,-4.5,Outdoor,https://www.tfrrs.org/results/62323/3812836/2019_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
195,"Burrup, Kaitlyn",BYU,Big 12,400H,2019,JR-3,,,59.97,seconds,2019 BYU Robison Invitational,2019-04-25,,,,Outdoor,https://www.tfrrs.org/results/62323/3812831/2019_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
196,"Porter, Brenna",BYU,Big 12,400H,2019,SR-4,,,57.51,seconds,2019 BYU Robison Invitational,2019-04-25,,,,Outdoor,https://www.tfrrs.org/results/62323/3812831/2019_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
197,"Critchfield, Nicole",BYU,Big 12,400m,2019,FR-1,,,58.93,seconds,2019 BYU Robison Invitational,2019-04-25,,,,Outdoor,https://www.tfrrs.org/results/62323/3812838/2019_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
198,"Quackenbush, Ellie",BYU,Big 12,400m,2019,JR-3,,,55.08,seconds,2019 BYU Robison Invitational,2019-04-25,,,,Outdoor,https://www.tfrrs.org/results/62323/3812838/2019_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
199,"Rogers, Haley",BYU,Big 12,400m,2019,JR-3,,,55.11,seconds,2019 BYU Robison Invitational,2019-04-25,,,,Outdoor,https://www.tfrrs.org/results/62323/3812838/2019_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
200,"Gardner, Jaslyn",BYU,Big 12,Long Jump,2019,FR-1,,,5.58,m,2019 BYU Robison Invitational,2019-04-25,,,1.6,Outdoor,https://www.tfrrs.org/results/62323/3812864/2019_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
201,"Hall, Janice",BYU,Big 12,Long Jump,2019,FR-1,,,5.43,m,2019 BYU Robison Invitational,2019-04-25,,,+0.0,Outdoor,https://www.tfrrs.org/results/62323/3812864/2019_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
202,"Burrup, Kaitlyn",BYU,Big 12,400H,2019,JR-3,,,59.84,seconds,2019 BYU Cougar Invitational,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/62585/3837202/2019_BYU_Cougar_Invitational/400-Hurdles,TFRRS all_performances
203,"Porter, Brenna",BYU,Big 12,400H,2019,SR-4,,,56.89,seconds,2019 BYU Cougar Invitational,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/62585/3837202/2019_BYU_Cougar_Invitational/400-Hurdles,TFRRS all_performances
204,"Burrup, Kaitlyn",BYU,Big 12,100H,2019,JR-3,,,14.30,seconds,2019 Oxy Invitational,2019-05-11,,,+0.0,Outdoor,https://www.tfrrs.org/results/58052/3841379/2019_Oxy_Invitational/100-Hurdles,TFRRS all_performances
205,"Burrup, Kaitlyn",BYU,Big 12,400H,2019,JR-3,,,1:00.05,seconds,2019 Oxy Invitational,2019-05-11,,,,Outdoor,https://www.tfrrs.org/results/58052/3841396/2019_Oxy_Invitational/400-Hurdles,TFRRS all_performances
206,"Ellsworth, Alena",BYU,Big 12,400m,2019,SO-2,,,55.52,seconds,2019 Oxy Invitational,2019-05-11,,,,Outdoor,https://www.tfrrs.org/results/58052/3841375/2019_Oxy_Invitational/400-Meters,TFRRS all_performances
207,"Haymore, Karina",BYU,Big 12,400m,2019,SO-2,,,55.20,seconds,2019 Oxy Invitational,2019-05-11,,,,Outdoor,https://www.tfrrs.org/results/58052/3841375/2019_Oxy_Invitational/400-Meters,TFRRS all_performances
208,"Jensen, Brinn",BYU,Big 12,400m,2019,SO-2,,,55.97,seconds,2019 Oxy Invitational,2019-05-11,,,,Outdoor,https://www.tfrrs.org/results/58052/3841375/2019_Oxy_Invitational/400-Meters,TFRRS all_performances
209,"Pinnock, Cassidy",BYU,Big 12,400m,2019,JR-3,,,57.16,seconds,2019 Oxy Invitational,2019-05-11,,,,Outdoor,https://www.tfrrs.org/results/58052/3841375/2019_Oxy_Invitational/400-Meters,TFRRS all_performances
210,"Porter, Brenna",BYU,Big 12,400m,2019,SR-4,,,54.50,seconds,2019 Oxy Invitational,2019-05-11,,,,Outdoor,https://www.tfrrs.org/results/58052/3841375/2019_Oxy_Invitational/400-Meters,TFRRS all_performances
